"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"CHI3L1",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CHI3L2",0,1,1,0,39.0005499686929,0,1
"CHIA",0,1,1,0,39.0005499686929,0,1
"CHID1",0,1,1,0,39.0005499686929,0,1
"CHML",0,1,1,0,39.0005499686929,0,1
"CHMP1A",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHMP1B",0,1,1,0,39.0005499686929,0,1
"CHMP2B",1,0,1,Inf,Inf,0.0256406640625,1
"CHMP6",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHODL",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHPF2",0,1,1,0,39.0005499686929,0,1
"CHPT1",0,1,1,0,39.0005499686929,0,1
"CHRDL1",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CHRFAM7A",0,1,1,0,39.0005499686929,0,1
"CHRM2",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CHRM3",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"CHRM4",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CHRM5",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"CHRNA1",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"CHRNA10",1,0,1,Inf,Inf,0.0256406640625,1
"CHRNA2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHRNA3",0,1,1,0,39.0005499686929,0,1
"CHRNA6",0,1,1,0,39.0005499686929,0,1
"CHRNA9",0,1,1,0,39.0005499686929,0,1
"CHRNB1",2,3,1,0.659455764230075,5.93187177034428,0.0536371736339224,1
"CHRNB2",2,2,1,1,14.12916169813,0.0707756073123824,1
"CHRNB3",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHRND",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CHRNE",1,0,1,Inf,Inf,0.0256406640625,1
"CHRNG",0,1,1,0,39.0005499686929,0,1
"CHST1",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CHST13",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHST14",0,1,1,0,39.0005499686929,0,1
"CHST2",4,4,1,1,5.58821988494088,0.178947861857547,1
"CHST5",0,1,1,0,39.0005499686929,0,1
"CHST8",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CHSY1",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"CHTF18",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CHTOP",1,0,1,Inf,Inf,0.0256406640625,1
"CIAO3",0,1,1,0,39.0005499686929,0,1
"CIAPIN1",0,1,1,0,39.0005499686929,0,1
"CIB2",0,1,1,0,39.0005499686929,0,1
"CIB3",0,1,1,0,39.0005499686929,0,1
"CIBAR2",1,0,1,Inf,Inf,0.0256406640625,1
"CIDEB",1,0,1,Inf,Inf,0.0256406640625,1
"CILK1",0,1,1,0,39.0005499686929,0,1
"CILP2",2,2,1,1,14.12916169813,0.0707756073123824,1
"CINP",0,1,1,0,39.0005499686929,0,1
"CIP2A",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CIPC",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CIR1",0,1,1,0,39.0005499686929,0,1
"CISD2",0,1,1,0,39.0005499686929,0,1
"CISH",1,0,1,Inf,Inf,0.0256406640625,1
"CIT",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CITED2",1,0,1,Inf,Inf,0.0256406640625,1
"CKS1B",1,0,1,Inf,Inf,0.0256406640625,1
"CLBA1",0,1,1,0,39.0005499686929,0,1
"CLCA4",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CLCN2",3,4,1,0.741189504014806,4.54946259163195,0.104876231275792,1
"CLCN3",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLCN7",0,1,1,0,39.0005499686929,0,1
"CLCNKB",0,1,1,0,39.0005499686929,0,1
"CLDN1",0,1,1,0,39.0005499686929,0,1
"CLDN12",0,1,1,0,39.0005499686929,0,1
