"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"SRRM2",0,1,1,0,40.8877320435677,0,1
"SRRM3",0,1,1,0,40.8877320435677,0,1
"SSH1",0,1,1,0,40.8877320435677,0,1
"SSU72P8",0,1,1,0,40.8877320435677,0,1
"ST6GALNAC2",0,1,1,0,40.8877320435677,0,1
"ST6GALNAC3",0,1,1,0,40.8877320435677,0,1
"ST7",0,1,1,0,40.8877320435677,0,1
"ST8SIA4",0,1,1,0,40.8877320435677,0,1
"ST8SIA6",0,1,1,0,40.8877320435677,0,1
"STAC",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"STAG1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"STAG2",0,1,1,0,40.8877320435677,0,1
"STAU2",0,1,1,0,40.8877320435677,0,1
"STC2",0,1,1,0,40.8877320435677,0,1
"STK11",0,1,1,0,40.8877320435677,0,1
"STK25",0,1,1,0,40.8877320435677,0,1
"STK4",0,1,1,0,40.8877320435677,0,1
"STK40",0,1,1,0,40.8877320435677,0,1
"STOM",0,1,1,0,40.8877320435677,0,1
"STON1",0,1,1,0,40.8877320435677,0,1
"STON1-GTF2A1L",0,1,1,0,40.8877320435677,0,1
"STPG2",0,1,1,0,40.8877320435677,0,1
"STS",0,1,1,0,40.8877320435677,0,1
"STX19",0,1,1,0,40.8877320435677,0,1
"STX4",0,1,1,0,40.8877320435677,0,1
"STXBP3",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"SULT1E1",0,1,1,0,40.8877320435677,0,1
"SUOX",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"SUPT16H",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"SUPT20HL1",0,1,1,0,40.8877320435677,0,1
"SUSD6",0,1,1,0,40.8877320435677,0,1
"SUV39H1",0,1,1,0,40.8877320435677,0,1
"SV2A",0,1,1,0,40.8877320435677,0,1
"SV2C",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"SWT1",0,1,1,0,40.8877320435677,0,1
"SYCE2",0,1,1,0,40.8877320435677,0,1
"SYCP2L",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"SYNPO2",0,1,1,0,40.8877320435677,0,1
"SYNRG",0,1,1,0,40.8877320435677,0,1
"SYT14",0,1,1,0,40.8877320435677,0,1
"SYT16",0,1,1,0,40.8877320435677,0,1
"SYT4",0,1,1,0,40.8877320435677,0,1
"SYT6",0,1,1,0,40.8877320435677,0,1
"SZT2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TAAR6",0,1,1,0,40.8877320435677,0,1
"TAAR9",0,1,1,0,40.8877320435677,0,1
"TACR1",0,1,1,0,40.8877320435677,0,1
"TAF1A",0,1,1,0,40.8877320435677,0,1
"TAF1B",0,1,1,0,40.8877320435677,0,1
"TAF2",0,1,1,0,40.8877320435677,0,1
"TAF3",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TAF7L",0,1,1,0,40.8877320435677,0,1
"TAFA4",0,1,1,0,40.8877320435677,0,1
"TAL1",0,1,1,0,40.8877320435677,0,1
"TAMALIN",0,1,1,0,40.8877320435677,0,1
"TANGO6",0,1,1,0,40.8877320435677,0,1
"TAOK2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TAOK3",0,1,1,0,40.8877320435677,0,1
"TAPT1",0,1,1,0,40.8877320435677,0,1
"TAS2R43",0,1,1,0,40.8877320435677,0,1
"TASOR",0,1,1,0,40.8877320435677,0,1
"TAT",0,1,1,0,40.8877320435677,0,1
"TAZ",0,1,1,0,40.8877320435677,0,1
"TBC1D10C",2,2,1,1.0496164209193,14.9028120027193,0.073923857911495,1
"TBC1D14",0,1,1,0,40.8877320435677,0,1
"TBC1D16",0,1,1,0,40.8877320435677,0,1
"TBC1D9",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TBCA",0,1,1,0,40.8877320435677,0,1
"TBCC",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TBCK",0,1,1,0,40.8877320435677,0,1
"TBL1XR1",0,1,1,0,40.8877320435677,0,1
"TBL2",0,1,1,0,40.8877320435677,0,1
"TBP",0,1,1,0,40.8877320435677,0,1
"TBX3",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TBX4",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TBX5",0,1,1,0,40.8877320435677,0,1
"TBXT",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TCEAL1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TCERG1",0,1,1,0,40.8877320435677,0,1
"TCERG1L",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TCF12",0,1,1,0,40.8877320435677,0,1
"TCF25",0,1,1,0,40.8877320435677,0,1
"TCF7",0,1,1,0,40.8877320435677,0,1
"TCHH",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TCL1A",0,1,1,0,40.8877320435677,0,1
"TCP11L1",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TCTN3",0,1,1,0,40.8877320435677,0,1
"TDG",0,1,1,0,40.8877320435677,0,1
"TDRD15",0,1,1,0,40.8877320435677,0,1
"TDRD5",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TEAD1",0,1,1,0,40.8877320435677,0,1
"TEAD3",0,1,1,0,40.8877320435677,0,1
"TEKT1",0,1,1,0,40.8877320435677,0,1
"TEKT2",0,1,1,0,40.8877320435677,0,1
"TENT2",0,1,1,0,40.8877320435677,0,1
"TENT4B",0,1,1,0,40.8877320435677,0,1
"TENT5A",0,1,1,0,40.8877320435677,0,1
"TENT5C",0,1,1,0,40.8877320435677,0,1
"TEP1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TEPSIN",0,1,1,0,40.8877320435677,0,1
"TERF2IP",0,1,1,0,40.8877320435677,0,1
"TES",0,1,1,0,40.8877320435677,0,1
"TET1",0,1,1,0,40.8877320435677,0,1
"TEX101",0,1,1,0,40.8877320435677,0,1
"TEX12",0,1,1,0,40.8877320435677,0,1
"TEX13A",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TEX14",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TEX37",0,1,1,0,40.8877320435677,0,1
"TFAP2A",0,1,1,0,40.8877320435677,0,1
"TFAP2D",0,1,1,0,40.8877320435677,0,1
"TFAP4",0,1,1,0,40.8877320435677,0,1
"TFB1M",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TFDP1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TFE3",0,1,1,0,40.8877320435677,0,1
"TFEB",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TFIP11",0,1,1,0,40.8877320435677,0,1
"TFPI2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TG",2,2,1,1.0496164209193,14.9028120027193,0.073923857911495,1
"TGFBR1",0,1,1,0,40.8877320435677,0,1
"TGFBRAP1",0,1,1,0,40.8877320435677,0,1
"TGM1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TGM2",0,1,1,0,40.8877320435677,0,1
"TGM5",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TGOLN2",0,1,1,0,40.8877320435677,0,1
"THADA",0,1,1,0,40.8877320435677,0,1
"THAP4",0,1,1,0,40.8877320435677,0,1
