"ID","CI_L","CI_H","pval","study","name"
-0.477615047460423,-0.876517447385633,-0.0787126475352141,0.0189399846094861,"EMTAB7036,GSE131013,GSE199057,GSE42752","smoking"
0.386145126889014,-0.0140991517717711,0.786389405549799,0.0586348140192592,"EMTAB7036,GSE131013,GSE199057,GSE42752","MESOTRIONE"
0.511227302666785,0.105702574798073,0.916752030535497,0.0134795757923287,"EMTAB7036,GSE131013,GSE199057,GSE42752","PICLORAM"
-0.275653784851417,-0.775502284566904,0.224194714864071,0.279754729143908,"EMTAB7036,GSE131013,GSE199057,GSE42752","HEPTACHLOR"
-0.241439858366968,-0.704226149950779,0.221346433216843,0.306529548721926,"EMTAB7036,GSE131013,GSE199057,GSE42752","pm2_5"
-0.299321746937507,-0.732672974460899,0.134029480585885,0.17580832967628,"EMTAB7036,GSE131013,GSE199057,GSE42752","METOLACHLOR"
0.255144714887759,-0.186626106703957,0.696915536479475,0.25764406352998,"EMTAB7036,GSE131013,GSE199057,GSE42752","ACETOCHLOR"
-0.240338952914038,-0.663342359214908,0.182664453386832,0.26545174109119,"EMTAB7036,GSE131013,GSE199057,GSE42752","MALATHION"
-0.210484068049899,-0.564335972629869,0.143367836530071,0.243671726571154,"EMTAB7036,GSE131013,GSE199057,GSE42752","NO2"
