"ID","CI_L","CI_H","pval","study","name"
-0.399348911088691,-0.789551294216573,-0.00914652796080917,0.0448662283607077,"EMTAB7036,GSE131013,GSE199057,GSE42752","smoking"
-0.291189284404358,-0.742807888754816,0.1604293199461,0.206329711244772,"EMTAB7036,GSE131013,GSE199057,GSE42752","pm2_5"
0.436442915987742,-0.283936304595524,1.15682213657101,0.235051212342716,"EMTAB7036,GSE199057,GSE42752","PCB"
0.0492725232581801,-0.362759358711688,0.461304405228049,0.814689346189413,"EMTAB7036,GSE131013,GSE199057,GSE42752","MESOTRIONE"
-0.168401412136493,-0.714620625616794,0.377817801343809,0.545668020004787,"EMTAB7036,GSE199057,GSE42752","pm10"
-0.222365266562304,-0.625518354776228,0.180787821651621,0.279675680704896,"EMTAB7036,GSE131013,GSE199057,GSE42752","BMI"
-0.126522981006414,-0.500189982707132,0.247144020694304,0.506920549207398,"EMTAB7036,GSE131013,GSE199057,GSE42752","NO2"
-0.0139883444187424,-0.438352478841507,0.410375790004022,0.948487365911224,"EMTAB7036,GSE131013,GSE199057,GSE42752","Obesity"
