"Beta","CI_L","CI_H","pval","study","name"
0.612533521438706,0.0611242368417434,1.16394280603567,0.0294635726741236,"EMTAB7036,GSE199057,GSE42752","pm2_5"
-0.287416372140451,-0.725509090634743,0.150676346353841,0.198492057284658,"EMTAB7036,GSE131013,GSE199057,GSE42752","pm2_510"
-0.205244067849782,-0.547434398105738,0.136946262406175,0.239764068734495,"EMTAB7036,GSE131013,GSE199057,GSE42752","NO2"
-0.0779427591859333,-0.495954354244172,0.340068835872305,0.71477076820738,"EMTAB7036,GSE131013,GSE199057,GSE42752","cannabis"
-0.432923135825333,-0.836595489563591,-0.0292507820870749,0.0355544765597415,"EMTAB7036,GSE131013,GSE199057,GSE42752","ATRAZINE"
0.405564883639237,-0.00571415903536859,0.816843926313843,0.053269101535609,"EMTAB7036,GSE131013,GSE199057,GSE42752","MESOTRIONE"
0.452579950664818,0.0379548379476302,0.867205063382006,0.03240495810087,"EMTAB7036,GSE131013,GSE199057,GSE42752","PICLORAM"
-0.255465441489302,-0.707638059962064,0.196707176983461,0.268152464491445,"EMTAB7036,GSE131013,GSE199057,GSE42752","A_2_4_D"
0.385028343017301,0.0157730493827732,0.754283636651828,0.0409846276638301,"EMTAB7036,GSE131013,GSE199057,GSE42752","CHLORDANE"
-0.320347746142101,-0.758755351724895,0.118059859440694,0.15209790023373,"EMTAB7036,GSE131013,GSE199057,GSE42752","GLYPHOSATE"
-0.275736908865019,-0.653867984488328,0.10239416675829,0.152939556148715,"EMTAB7036,GSE131013,GSE199057,GSE42752","smoking"
-0.239723364582405,-0.891906389978083,0.412459660813274,0.471263168776193,"EMTAB7036,GSE199057,GSE42752","DDT"
-0.321668619095698,-0.711849419894926,0.0685121817035292,0.106134917337479,"EMTAB7036,GSE131013,GSE199057,GSE42752","BMI"
0.225692197968644,-0.224799467875273,0.676183863812561,0.326137289896269,"EMTAB7036,GSE131013,GSE199057,GSE42752","ACETOCHLOR"
0.390614108303179,-0.312592054464004,1.09382027107036,0.276280534310942,"EMTAB7036,GSE199057,GSE42752","PCB"
-0.251430548662439,-0.739220799055351,0.236359701730473,0.312370895336106,"EMTAB7036,GSE131013,GSE199057,GSE42752","HEPTACHLOR"
0.100572921775082,-0.317457462586053,0.518603306136217,0.637253015220822,"EMTAB7036,GSE131013,GSE199057,GSE42752","MDS"
0.0266223351393659,-0.3851351653842,0.438379835662932,0.899160271114431,"EMTAB7036,GSE131013,GSE199057,GSE42752","TOXAPHENE"
-0.0591795103008355,-0.430951537415453,0.312592516813782,0.755046990499879,"EMTAB7036,GSE131013,GSE199057,GSE42752","Alcohol"
-0.17411467278716,-0.587414369250626,0.239185023676306,0.408978509091717,"EMTAB7036,GSE131013,GSE199057,GSE42752","LINDANE"
0.136246488215928,-0.26361125771024,0.536104234142097,0.504240180197037,"EMTAB7036,GSE131013,GSE199057,GSE42752","birthweight"
-0.163238744914422,-0.566311688700595,0.239834198871751,0.427336779553945,"EMTAB7036,GSE131013,GSE199057,GSE42752","METOLACHLOR"
-0.0925199683098051,-0.510137987852153,0.325098051232543,0.664132673796819,"EMTAB7036,GSE131013,GSE199057,GSE42752","dicamba"
-0.0933432479315655,-0.512379266232143,0.325692770369012,0.66240444247011,"EMTAB7036,GSE131013,GSE199057,GSE42752","Obesity"
-0.0426685254301116,-0.455121940286807,0.369784889426584,0.839323156902797,"EMTAB7036,GSE131013,GSE199057,GSE42752","MALATHION"
0.00107886092709114,-0.40120275130324,0.403360473157423,0.995806067510405,"EMTAB7036,GSE131013,GSE199057,GSE42752","AHEI"
