"Estimate","Std. Error","z value","Pr(>|z|)","CI_l","CI_H","study","N","name"
-2.52143814483648,1.52092046271224,-1.65783695245972,0.0973503805534972,-7.25087414657622,-0.449687699508389,"GSE77954",1,"PCB"
-1.09086672269957,0.919959542546605,-1.18577684370756,0.235710438545902,-3.43773471154582,0.432777923213333,"GSE77954",1,"education"
1.42993489208113,1.2113075717633,1.18048869289208,0.237805904962795,-0.392233825645617,4.50155999409964,"GSE77954",1,"dicamba"
-0.679142386707214,0.802165096756593,-0.846636670497385,0.397197667675772,-2.66223575890026,0.732628705713125,"GSE77954",1,"pm10"
0.609910511256421,0.727599325231312,0.838250517979141,0.401890020044205,-0.764339985625919,2.26200464929132,"GSE77954",1,"Obesity"
-0.544300627510669,0.695361431504884,-0.782759300199764,0.43376847191471,-2.12855670782683,0.8192218932436,"GSE77954",1,"Alcohol"
0.586537349878552,0.776715853909646,0.755150479967907,0.450158697402592,-0.80612175472751,2.56799978507282,"GSE77954",1,"AHEI"
-0.466381430345642,0.701778492956681,-0.664570708601683,0.506325109360599,-2.04835045869139,0.905894115783361,"GSE77954",1,"coffee"
0.416125195847857,0.681030808900552,0.611022571092847,0.541184637789563,-0.962530840655552,1.91717008978647,"GSE77954",1,"HEPTACHLOR"
0.380730655497636,0.708658591922806,0.537255400325562,0.591091208120025,-0.993449538103483,1.98424616960127,"GSE77954",1,"MDS"
0.330415046105879,0.692660049958446,0.47702339138182,0.633345465043413,-1.05338122146452,1.8437707114804,"GSE77954",1,"pm2_5"
0.349536380121974,0.771382692137171,0.453129664023908,0.65045537606177,-1.0113973107358,2.2328036449084,"GSE77954",1,"BMI"
0.271878916883259,0.702482675779298,0.387025796161664,0.698737110692781,-1.10272859424852,1.86086506715058,"GSE77954",1,"PICLORAM"
-0.245869289436588,0.698762236726561,-0.351864019710615,0.724940243883034,-1.78928957801979,1.13361699247852,"GSE77954",1,"NO2"
0.200526164190116,0.702251714509796,0.285547418463894,0.775224781137475,-1.16628839245706,1.78616405688711,"GSE77954",1,"smoking_sm13"
0.192373714956851,0.722223746068258,0.266363043314653,0.789959624545055,-1.14091356493935,1.96429677743963,"GSE77954",1,"METOLACHLOR"
-0.136079578148743,0.669930010795655,-0.203125066732158,0.839037279699258,-1.51103759244845,1.35495802150173,"GSE77954",1,"smoking"
-0.0110439240135937,0.686186862020973,-0.0160946305224598,0.987158897183769,-1.55077845106028,1.34533887778045,"GSE77954",1,"ACETOCHLOR"
0.00750054447454922,0.685297007066696,0.0109449543733659,0.99126736423717,-1.41201550502209,1.46514106033882,"GSE77954",1,"MESOTRIONE"
