"Estimate","Std..Error","z.value","Pr...z..","CI_l","CI_H","study","name"
0.624619725887473,0.424145944169242,1.47265283205971,0.140844671174297,-0.125340339607536,1.53504774645469,"GSE101764","pm2_5"
-0.441210428770278,0.323175953798699,-1.36523285097226,0.172179876333972,-1.13242183643753,0.180408505949235,"GSE101764","NO2"
-0.0534246113335565,0.352415170285211,-0.151595662838009,0.879505854424177,-0.752347734307743,0.661616147226841,"GSE101764","cannabis"
0.0521349215101389,0.353392447113224,0.14752698292229,0.882716083443524,-0.644470649751726,0.764665816936851,"GSE101764","pm2_510"
-0.890176178512586,0.431494616110319,-2.06300645541542,0.0391120148557577,-1.83503091439339,-0.116691415321395,"GSE101764","A_2_4_D"
-0.674184256174953,0.360776248205939,-1.86870465982038,0.0616639153608726,-1.44222868659467,-0.000831088777806556,"GSE101764","ATRAZINE"
0.405300095134858,0.344286735804631,1.17721670045647,0.239109024570263,-0.245656466293712,1.1272055838065,"GSE101764","PICLORAM"
0.370652655127119,0.324567597909294,1.14198908798871,0.253458555461741,-0.268692473736458,1.03757373046631,"GSE101764","CHLORDANE"
0.39808016037152,0.356187708631952,1.11761341204184,0.2637321380815,-0.277271753713209,1.14378403888679,"GSE101764","AHEI"
0.379363371320075,0.359652200879617,1.05480619996833,0.291513968469571,-0.312097828029127,1.17893003670503,"GSE101764","Alcohol"
-0.334292856848326,0.327579994565701,-1.02049228400387,0.307495046828261,-1.01355371741605,0.316099495678415,"GSE101764","Obesity"
0.313644646886259,0.309179197829252,1.01444291559186,0.310371455176754,-0.310395739011681,0.942628316271344,"GSE101764","DDT"
-0.339717913063545,0.352000639489732,-0.965105954227833,0.334491744944919,-1.07577862977538,0.327115393105352,"GSE101764","MDS"
-0.318904941156457,0.342761556558712,-0.930398800723826,0.352164639283195,-1.0314280383308,0.348674466476156,"GSE101764","BMI"
-0.3238133875456,0.395047565788233,-0.819682022086377,0.412397401336194,-1.18015509666343,0.407877363252154,"GSE101764","HEPTACHLOR"
0.839715355550318,1.08800896509531,0.771790842253545,0.440238316511753,-1.27868604404521,3.1036162912298,"GSE101764","PCB"
-0.220855463069603,0.330984263492229,-0.667268772053835,0.504600469583177,-0.887869892907354,0.431946808482242,"GSE101764","LINDANE"
-0.214242808863318,0.323853776758166,-0.661541795213651,0.508264920415489,-0.877248545852134,0.426624938733768,"GSE101764","METOLACHLOR"
-0.211932007559082,0.339597423685528,-0.624068360881718,0.532582691251624,-0.921998708088483,0.437330208262628,"GSE101764","TOXAPHENE"
0.191561940957185,0.317543854105198,0.603261371557591,0.546334826091845,-0.452227285574786,0.83797269877988,"GSE101764","MESOTRIONE"
-0.162408883551569,0.318869111281103,-0.509327739206433,0.61052251749894,-0.815305186108056,0.482441598966257,"GSE101764","birthweight"
-0.128136227931846,0.329800543869623,-0.388526430030694,0.697626498921396,-0.799575740376798,0.538090978151227,"GSE101764","MALATHION"
0.104879012586998,0.350741108301298,0.299021158640188,0.764923901475152,-0.555580230824829,0.862072312655695,"GSE101764","smoking"
0.0966306785997096,0.337326354889774,0.286460506862219,0.774525437538152,-0.551195640372067,0.804992867867233,"GSE101764","ACETOCHLOR"
-0.0439106824719555,0.330059734934924,-0.133038592182755,0.894162859611375,-0.722036769711298,0.597090938703341,"GSE101764","dicamba"
-0.0453616831653191,0.344158758672846,-0.131804529224373,0.895138904007357,-0.787997827218962,0.602244127764473,"GSE101764","GLYPHOSATE"
