"Estimate","Std. Error","z value","Pr(>|z|)","CI_l","CI_H","study","N","name"
2.21035210325888,1.30274375843583,1.69668984322197,0.0897553139126275,0.269405893544166,5.87152773866455,"GSE42752",1,"PICLORAM"
-2.05894719169009,1.26863226372103,-1.62296612704061,0.104596646080286,-5.51955329149793,-0.171604274613097,"GSE42752",1,"dicamba"
-1.85610904835054,1.37776523962596,-1.34718818196811,0.177919633171402,-5.9374166053711,0.113735480934802,"GSE42752",1,"MDS"
-1.11411475456795,0.910033767941911,-1.22425649884133,0.220855481644901,-3.48943425377002,0.384820128998538,"GSE42752",1,"MESOTRIONE"
-1.14701302073768,0.938567069093703,-1.22208956451589,0.221673758968963,-3.57888920046101,0.401960367580506,"GSE42752",1,"pm10"
-1.32932545666544,1.2626832326595,-1.05277826004355,0.29244263096652,-5.14290272497606,0.402051747087454,"GSE42752",1,"Obesity"
0.97187454396408,0.943259317730638,1.03033654234372,0.302852050717468,-0.556805867663328,3.49304594463712,"GSE42752",1,"smoking_sm13"
-0.718064720166613,0.904532660692523,-0.793851622358061,0.42728181601697,-3.3382349558207,0.707625148989571,"GSE42752",1,"BMI"
-0.490006858236295,0.724098966743591,-0.676712549998446,0.498588352231864,-2.25622048809945,0.840939495949949,"GSE42752",1,"education"
-0.470726740473122,0.724692049897582,-0.649554166545153,0.515980247099739,-2.179223473528,0.884531899185211,"GSE42752",1,"Alcohol"
0.399331629486104,0.73013723666399,0.546926809692185,0.584429016134412,-0.928156584864196,2.25315826055882,"GSE42752",1,"METOLACHLOR"
-0.325162813970736,0.676813278346793,-0.480432084259621,0.630920184881959,-1.79214042853913,1.01153390026097,"GSE42752",1,"pm2_5"
0.325007638522937,0.802469243152342,0.405009464594816,0.685470553918501,-1.15201476926818,2.52301857256629,"GSE42752",1,"NO2"
0.46075331606732,1.31473669382249,0.350452922043058,0.7259988153515,-2.00079144920131,3.97977977560049,"GSE42752",1,"PCB"
0.220122266566199,0.715857109467182,0.307494699228506,0.758466857129084,-1.12957571216451,2.213278176116,"GSE42752",1,"smoking"
-0.160092661143776,0.66091928822944,-0.242227249219271,0.808604081820602,-1.57809293875453,1.20658831362747,"GSE42752",1,"HEPTACHLOR"
-0.0950107990083547,0.688547931665242,-0.137987196880503,0.890250536158268,-1.56309877905984,1.35616202816857,"GSE42752",1,"AHEI"
0.0663105673139699,0.691819729705978,0.0958494886263964,0.923640112023148,-1.41277763368259,1.67139313281483,"GSE42752",1,"coffee"
0.0307214890773526,0.660879459485624,0.0464857677696077,0.962923077498265,-1.33107235573241,1.6196121973543,"GSE42752",1,"ACETOCHLOR"
