"Estimate","Std. Error","z value","Pr(>|z|)","CI_l","CI_H","study","N","name"
1.22242467725077,0.943529922827732,1.29558654969543,0.195117965493668,-0.191796651718112,4.29682861137733,"GSE77954",1,"HEPTACHLOR"
0.870608245216619,0.833647305987892,1.04433642256533,0.29632976715947,-0.572510610058949,3.00684796464907,"GSE77954",1,"MALATHION"
-0.826676602729768,0.844427869730177,-0.978978350150759,0.327590676869236,-2.96679302733537,0.620809799935821,"GSE77954",1,"MESOTRIONE"
0.678111742989803,0.75029411040802,0.903794570133354,0.366104341489312,-0.705478022634623,2.47973100458846,"GSE77954",1,"NO2"
0.469798167541754,0.71004867654385,0.661642198713036,0.508200556463609,-0.902767139621313,2.08153586269678,"GSE77954",1,"METOLACHLOR"
-0.372926242001764,0.670801618747993,-0.555941177807242,0.578251067204801,-1.82760951545288,1.01793486403759,"GSE77954",1,"pm2_5"
0.167189982552133,0.704098152691897,0.23745266467883,0.812305637231242,-1.18452362161299,1.8027510260677,"GSE77954",1,"ACETOCHLOR"
0.101925469865306,0.697214107411377,0.146189626374222,0.883771694536067,-1.24616769124236,1.70847489593533,"GSE77954",1,"smoking"
-0.0303201232583252,0.685246694340649,-0.0442470186412202,0.964707503273977,-1.46963242659808,1.39809570200784,"GSE77954",1,"PICLORAM"
